year,company,loc,lon,lat,technology,mult,n,dist,exp,expuni,expassoc,expprof,nexpuni,nexpassoc,nexpprof,univ_eigen,univ_ndegree,univ_degree,univ_close,univ_harm,univ_between,assoc_eigen,assoc_ndegree,assoc_degree,assoc_close,assoc_harm,assoc_between,prof_eigen,prof_ndegree,prof_degree,prof_close,prof_harm,prof_between,tech_eigen,tech_ndegree,tech_degree,tech_close,tech_harm,tech_between,country,tipo,code,empire,commonw,v2x_corr,v2xcl_prpty,statecap_baseline,statecap_base_fiscal,statecap_base_fiscal_edu,c_base,c_fiscal,c_comp,v2svstterr,v2stfisccap,v2x_rule
1913,Main Reef Extensions Limited,transvaal,-81.1830974,43.2325617,cyanid,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2281389217824495,0.06289308176100629,20,0.2936991869918699,0.3446458066741079,0.027745778317053434,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1909,Main Reef West Limited,transvaal,-81.1831,43.23256,cyanid,1,9,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.17173371151388372,0.02631578947368421,2,0.4367816091954023,0.47258771929824567,0.0024132760943906457,0.15526209665349172,0.020618556701030927,2,0.4008438818565401,0.430412371134021,0.0010294166973359076,0.03249793180911035,0.02247191011235955,4,0.30616740088105726,0.27670545746388464,0.001128958523504214,canada,extraction,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1910,Main Reef West Limited,western,-95.71276,37.09375,cyanid,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07351605532694838,0.02843601895734597,6,0.307032590051458,0.3158259986459048,2.0379060533772418e-5,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1911,Main Reef West Limited,western,-95.7127622,37.0937489,cyanid,1,9,2.3055664769700538e-4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.0688558815948894,0.011111111111111112,1,0.3435114503816794,0.3888888888888889,0,0.06282619088360411,0.008403361344537815,1,0.3216216216216216,0.36148459383753495,0,0.20533602341575477,0.09541984732824428,25,0.3380281690140845,0.336423118865867,9.203251488848955e-4,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1912,Main Reef West Limited,western,-95.7127622,37.0937489,cyanid,1,14,0,8,0,2,0,1,1,1,0.16976206802917151,0.014492753623188406,1,0.33004926108374383,0.36038647342995167,0,0.2264583208858042,0.03614457831325301,3,0.49404761904761907,0.5100401606425703,0.006477566176649881,0.25897484527751174,0.03636363636363636,4,0.44081632653061226,0.46666666666666695,0.006760532582434239,0.5691318905144884,0.17252396166134185,54,0.3325608342989571,0.4071479283939338,0.009919332842660509,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1914,Main Reef West Limited,transvaal,-81.1830974,43.2325617,cyanid,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358427931370556,0.04722222222222222,17,0.32941176470588235,0.331574074074073,0.0032940866402946436,canada,extraction,CAN,0,1,0.067,0.61,2,1,1,2,1,1,96,0,1
1916,Main Reef West Limited,transvaal,-81.1830974,43.2325617,cyanid,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1933491932848085,0.030211480362537766,10,0.3102439024390244,0.3440871817004744,7.550047423205457e-6,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1917,Main Reef West Limited,transvaal,-81.1830974,43.2325617,cyanid,1,4,0,3,1,0,0,0,0,0,0.22027486665794266,0.027777777777777776,1,0.3018867924528302,0.323611111111111,0,0,0,0,0,0,0,0.06672168478102168,0.01639344262295082,1,0.2824074074074074,0.3163934426229508,0,0.47881759780967503,0.22321428571428573,75,0.3952912019826518,0.4697420634920638,0.06882731974565423,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1909,Malcolm Mines Limited,western,-95.71276,37.09375,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1903,Mantraim Wassau Limited,london,-0.1277583,51.50735,cyanid,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,1,2,2,1,98,3,1
1911,Mara Mines Limited,western,-95.7127622,37.0937489,cyanid,1,5,2.3055664769700538e-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007633587786259542,2,0.75,0.009541984732824428,5.849492556520722e-5,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1911,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,9,2.8333329557698393e-4,6,1,1,0,0,0,0,0.07510244523651512,0.013157894736842105,1,0.30416666666666664,0.3282894736842106,0,0.0688558815948894,0.011111111111111112,1,0.3435114503816794,0.3888888888888889,0,0.08870988689130484,0.01680672268907563,2,0.347953216374269,0.3943977591036417,0.0022897504411742774,0.4077778243679856,0.1717557251908397,45,0.39488117001828155,0.40356234096692023,0.012469959726960066,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1911,Marazion Mines Limited,the east,-86.7430361,36.1945142,cyanid,1,9,5.832989181721671e-4,6,1,1,0,0,0,0,0.07510244523651512,0.013157894736842105,1,0.30416666666666664,0.3282894736842106,0,0.0688558815948894,0.011111111111111112,1,0.3435114503816794,0.3888888888888889,0,0.08870988689130484,0.01680672268907563,2,0.347953216374269,0.3943977591036417,0.0022897504411742774,0.4077778243679856,0.1717557251908397,45,0.39488117001828155,0.40356234096692023,0.012469959726960066,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1912,Marazion Mines Limited,the east,-86.7430361,36.1945142,cyanid,1,9,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0.22645832088580414,0.03614457831325301,3,0.49404761904761907,0.5100401606425703,0.006477566176649881,0.21598032112113705,0.02727272727272727,3,0.4235294117647059,0.4515151515151518,0.0035222254515045004,0.5950189683038118,0.23961661341853036,75,0.3478787878787879,0.4360477204726387,0.03268848504087953,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1913,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.05463174355107243,0.012658227848101266,1,0.32113821138211385,0.36392405063291133,0,0.05681765265575406,0.01020408163265306,1,0.31313131313131315,0.3340136054421768,0,0.31536280995493676,0.09119496855345911,29,0.2976313079299691,0.36304203308920235,0.028110271427332897,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1913,Marazion Mines Limited,the east,-86.7430361,36.1945142,cyanid,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.05463174355107243,0.012658227848101266,1,0.32113821138211385,0.36392405063291133,0,0.05681765265575406,0.01020408163265306,1,0.31313131313131315,0.3340136054421768,0,0.31536280995493676,0.09119496855345911,29,0.2976313079299691,0.36304203308920235,0.028110271427332897,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1914,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20488372958017226,0.03611111111111111,13,0.3373493975903614,0.33939814814814734,0.003190109838977119,canada,extraction,CAN,0,1,0.067,0.61,2,1,1,2,1,1,96,0,1
1914,Marazion Mines Limited,the east,-86.7430361,36.1945142,cyanid,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20488372958017226,0.03611111111111111,13,0.3373493975903614,0.33939814814814734,0.003190109838977119,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1915,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.07322309911761911,0.012195121951219513,1,0.33884297520661155,0.3841463414634146,0,0.0698620917935863,0.01020408163265306,1,0.3333333333333333,0.36564625850340116,0,0.5668415081011837,0.23579545454545456,83,0.3962962962962963,0.4593141233766243,0.0569738667322736,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1915,Marazion Mines Limited,the west and,-95.712891,37.09024,cyanid,1,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.07322309911761911,0.012195121951219513,1,0.33884297520661155,0.3841463414634146,0,0.0698620917935863,0.01020408163265306,1,0.3333333333333333,0.36564625850340116,0,0.5668415081011837,0.23579545454545456,83,0.3962962962962963,0.4593141233766243,0.0569738667322736,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1916,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2786617655640098,0.06042296072507553,20,0.34527687296416937,0.38630412890231536,0.018842923792793478,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1916,Marazion Mines Limited,the west and,-95.712891,37.09024,cyanid,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2786617655640098,0.06042296072507553,20,0.34527687296416937,0.38630412890231536,0.018842923792793478,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1917,Marazion Mines Limited,transvaal,-81.1831,43.23256,cyanid,1,9,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0.3515604549631739,0.06521739130434782,3,0.46938775510204084,0.5072463768115941,0.02304761371955716,0.34228910133712814,0.04918032786885246,3,0.4066666666666667,0.4549180327868851,0.011472447313474875,0.4636524991726397,0.27976190476190477,94,0.3943139678615575,0.47058531746031773,0.09356622509185115,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1919,Marazion Mines Limited,transvaal,-81.1830974,43.2325617,cyanid,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38171643728269344,0.0702247191011236,25,0.40093786635404455,0.4312734082397007,0.011544000540912742,canada,extraction,CAN,0,1,0.067,0.631,2,2,1,2,2,1,98,0,1
1919,Marazion Mines Limited,the west and,-95.712891,37.09024,cyanid,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38171643728269344,0.0702247191011236,25,0.40093786635404455,0.4312734082397007,0.011544000540912742,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1920,Marazion Mines Limited,transvaal,-81.1831,43.23256,cyanid,1,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.1058793240934913,0.01639344262295082,1,0.3630952380952381,0.40983606557377045,0,0.10117169068968508,0.01282051282051282,1,0.3436123348017621,0.3846153846153844,0,0.2717114011904677,0.17708333333333334,68,0.41685393258426967,0.4752604166666694,0.052802305325515754,canada,extraction,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1920,Marazion Mines Limited,the east,-86.74304,36.19451,cyanid,1,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.1058793240934913,0.01639344262295082,1,0.3630952380952381,0.40983606557377045,0,0.10117169068968508,0.01282051282051282,1,0.3436123348017621,0.3846153846153844,0,0.2717114011904677,0.17708333333333334,68,0.41685393258426967,0.4752604166666694,0.052802305325515754,united states of america,extraction,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
1921,Marazion Mines Limited,transvaal,-81.1831,43.23256,cyanid,1,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6382059838325574,0.20485175202156333,76,0.4375,0.48769092542677744,0.07727916942961813,canada,extraction,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1921,Marazion Mines Limited,the east,-86.74304,36.19451,cyanid,1,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6382059838325574,0.20485175202156333,76,0.4375,0.48769092542677744,0.07727916942961813,united states of america,extraction,USA,0,0,0.095,0.581,1,2,1,1,2,1,98,3,1
1922,Marazion Mines Limited,transvaal,-81.1831,43.23256,cyanid,1,8,0,8,1,0,0,0,0,0,0.09816386111875801,0.02564102564102564,1,0.27611940298507465,0.3025641025641024,0,0,0,0,0,0,0,0.026983358118654825,0.016129032258064516,1,0.27312775330396477,0.29838709677419345,0,0.9999999999999999,0.3021978021978022,110,0.4434561626429479,0.5085164835164856,0.12438537648860601,canada,extraction,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1922,Marazion Mines Limited,the east,-86.74304,36.19451,cyanid,1,8,0,8,1,0,0,0,0,0,0.09816386111875801,0.02564102564102564,1,0.27611940298507465,0.3025641025641024,0,0,0,0,0,0,0,0.026983358118654825,0.016129032258064516,1,0.27312775330396477,0.29838709677419345,0,0.9999999999999999,0.3021978021978022,110,0.4434561626429479,0.5085164835164856,0.12438537648860601,united states of america,extraction,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1923,Marazion Mines Limited,transvaal,-81.1831,43.23256,cyanid,1,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9261188738265724,0.2830687830687831,107,0.441320293398533,0.4976190476190503,0.07621539455193296,canada,extraction,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1923,Marazion Mines Limited,the east and,-73.96578,40.76635,cyanid,1,11,0.6829898213696111,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9261188738265724,0.2830687830687831,107,0.441320293398533,0.4976190476190503,0.07621539455193296,united states of america,extraction,USA,0,0,0.096,0.581,1,2,1,1,2,1,98,3,1
1914,Mashonaland Consolidated Limited,rhodesia,-97.2134822,32.8294337,amalgama,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014823902785244627,0.008333333333333333,3,0.21300138312586445,0.20535493827160572,3.700772525464771e-5,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1919,Mason And Barry Limited,rhodesia,-97.2134822,32.8294337,cyanid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1912,Masterpiece Gold Mining Company,rhodesia,-97.2134822,32.8294337,cyanid,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0926840370505694,0.012048192771084338,1,0.3878504672897196,0.4307228915662651,0,0.08711252237738427,0.00909090909090909,1,0.3588039867109635,0.39166666666666666,0,2.4582502620555483e-5,0.003194888178913738,1,0.1770512029611351,0.18487575612176274,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1913,Masterpiece Gold Mining Company,rhodesia,-97.2134822,32.8294337,cyanid,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2053652650077562,0.02531645569620253,2,0.3798076923076923,0.4293248945147679,0.0021193739782004437,0.19194805084387745,0.02040816326530612,2,0.36186770428015563,0.388095238095238,0.0012179402334672592,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1908,Mat Consolidated Gold,london,-0.1277583,51.50735,cyanid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,2,2,2,1,98,3,1
1912,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1913,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.08346779310370925,0.012658227848101266,1,0.3134920634920635,0.35443037974683544,0,0.08162996540898501,0.01020408163265306,1,0.3089700996677741,0.32772108843537406,0,0.002330179045304685,0.018867924528301886,6,0.2118768328445748,0.22678824494862262,0.008773784932361512,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1914,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.337730412616526e-4,0.013888888888888888,5,0.2238372093023256,0.2103516313932989,0.009486227174249458,united states of america,extraction,USA,0,0,0.079,0.581,1,2,1,1,2,1,98,3,1
1915,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.06140554670757158,0.012195121951219513,1,0.3178294573643411,0.3597560975609756,0,0.056919547154942136,0.01020408163265306,1,0.3096774193548387,0.34115646258503396,0,0.001371339502992137,0.022727272727272728,8,0.26055194805194803,0.26819872835497904,0.017850133921654753,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1916,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.350193336656372e-5,0.00906344410876133,3,0.18370883882149047,0.19136814846784655,0.0028838231255149684,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1917,Matabele Queen Company,rhodesia,-97.2134822,32.8294337,cyanid,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.131968440627086,0.021739130434782608,1,0.3484848484848485,0.3967391304347826,0,0.12385620925935112,0.01639344262295082,1,0.324468085106383,0.36721311475409846,0,0.0012386238730412245,0.020833333333333332,7,0.2636363636363636,0.27778840702947916,0.012939857793055438,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1895,May Consolidated Gold Mining Company,berlin,13.40495,52.52001,cyanid,1,12,934.5183354912367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,germany,extraction,DEU,0,0,0.078,0.302,1,1,NA,1,1,NA,92,1,1
1895,May Consolidated Gold Mining Company,london,-0.1277583,51.50735,cyanid,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,extraction,GBR,1,1,0.028,0.73,2,2,NA,2,2,NA,98,3,1
1909,May Consolidated Gold Mining Company,transvaal,-81.1831,43.23256,cyanid,1,8,0,5,0,0,0,1,1,1,0.01848292541044664,0.014925373134328358,1,0.24904214559386972,0.2620824449182658,0,0.07415608496843451,0.013157894736842105,1,0.34234234234234234,0.38815789473684204,0,0.0748697636522172,0.020618556701030927,2,0.3333333333333333,0.36975945017182116,0.0011480292569210082,0.15565348970058276,0.0898876404494382,16,0.34663341645885287,0.3390650080256828,0.009230358299407257,canada,extraction,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1911,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,7,2.8333329557698393e-4,4,1,1,1,0,0,0,0.014803478251505195,0.013157894736842105,1,0.25,0.2607456140350877,0,0.16011975898228645,0.022222222222222223,2,0.4090909090909091,0.45185185185185195,0.0011376430464681711,0.15371733121423187,0.025210084033613446,3,0.371875,0.4180672268907566,0.0018484790218410078,0.17022453488063924,0.08396946564885496,22,0.35121951219512193,0.33852235550708815,0.0045096215390149266,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1912,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929978573762259,0.04792332268370607,15,0.30662393162393164,0.3510243927176825,0.0023402265945392216,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1913,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20984354796809535,0.050314465408805034,16,0.26908752327746743,0.3193047169462264,0.024965892179787005,canada,extraction,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1914,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10749134067345344,0.05555555555555555,20,0.3311827956989247,0.3370833333333322,0.011911390433687503,canada,extraction,CAN,0,1,0.067,0.61,2,1,1,2,1,1,96,0,1
1915,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,6,0,5,1,1,1,0,0,0,0,0.016129032258064516,1,0.6,0.03225806451612903,0,0.07322309911761911,0.012195121951219513,1,0.33884297520661155,0.3841463414634146,0,0.07177388302470966,0.02040816326530612,2,0.3356643356643357,0.37244897959183654,0.006522196507468989,0.3149627062094068,0.19886363636363635,70,0.37066974595842955,0.42648133116882997,0.03256296009396758,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1916,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026274290490509594,0.03625377643504532,12,0.27943760984182775,0.31307006186160374,0.0034878050998398877,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1917,May Consolidated Gold Mining Company,transvaal,-81.1830974,43.2325617,cyanid,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02369623671308669,0.01488095238095238,5,0.32124874118831825,0.3485615079365072,0.0011113101246822406,canada,extraction,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1916,Mayo Rhodesia Development Limited,rhodesia,-97.2134822,32.8294337,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1917,Mayo Rhodesia Development Limited,rhodesia,-97.2134822,32.8294337,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1919,Mayo Rhodesia Development Limited,rhodesia,-97.2134822,32.8294337,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,extraction,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1920,Mayo Rhodesia Development Limited,rhodesia,-97.21348,32.82943,cyanid,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.971511987362316e-4,0.0078125,3,0.2661406025824964,0.2747395833333339,0.00132460563309302,united states of america,extraction,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
1921,Mayo Rhodesia Development Limited,salisbury,-75.59937,38.36067,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006056899705818832,0.008086253369272238,3,0.28860145513338725,0.29690026954177956,0.0012489820961295401,united states of america,extraction,USA,0,0,0.095,0.581,1,2,1,1,2,1,98,3,1
1922,Mayo Rhodesia Development Limited,salisbury,-75.59937,38.36067,cyanid,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.071906642036074e-4,0.008241758241758242,3,0.2494639027877055,0.25355180533752025,0,united states of america,extraction,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1923,Mayo Rhodesia Development Limited,salisbury,-75.59937,38.36067,cyanid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022383660783768587,0.005291005291005291,2,0.30828351836037576,0.31693121693121673,2.2454745592824992e-4,united states of america,extraction,USA,0,0,0.096,0.581,1,2,1,1,2,1,98,3,1
1913,Mazoe Mines Limited,rhodesia,-97.2134822,32.8294337,cyanid,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.20536526500775626,0.02531645569620253,2,0.3798076923076923,0.4293248945147679,0.0021193739782004437,0.1919480508438773,0.02040816326530612,2,0.36186770428015563,0.388095238095238,0.0012179402334672592,0.014278753322751319,0.012578616352201259,4,0.22900158478605387,0.2494409852900426,0.0038754361613734718,united states of america,extraction,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
